speed,route_id,trip_direction,observationdatetime,license_plate,trip_delay,last_stop_id,actual_trip_start_time,last_stop_arrival_time,vehicle_label,trip_id,id,location.type,location.coordinates
0.0,105D,DN,2022-12-01 02:38:54+00:00,GJ05BX3136,0.0,2066,2022-12-01 02:31:33+00:00,,M13,20428834,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.845389,21.142703)"
29.0,116BRU,UP,2022-12-01 02:14:05+00:00,GJ05BZ3917,259.0,2644,2022-12-01 01:55:53+00:00,,H324,20431011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.812732,21.164049)"
0.0,13U,UP,2022-12-01 01:41:16+00:00,GJ05BZ3538,787.0,2012,2022-12-01 01:33:48+00:00,,H371,20426274,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.78931,21.22395)"
0.0,207ED,DN,2022-12-01 01:15:44+00:00,GJ05BZ2963,216.0,2011,2022-12-01 00:53:30+00:00,06:35:52,H311,20431077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.801432,21.21278)"
0.0,21U,UP,2022-12-01 03:05:40+00:00,GJ05CU6689,519.0,1017,2022-12-01 02:43:50+00:00,08:31:10,E092,20425352,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.839155,21.2049)"
0.0,17AD,DN,2022-12-01 03:09:00+00:00,GJ05CU2286,133.0,4004,2022-12-01 02:25:49+00:00,08:36:10,E035,20425614,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.889162,21.225904)"
0.0,14U,UP,2022-12-01 02:13:25+00:00,GJ05BX8827,2694.0,4001,2022-12-01 01:26:41+00:00,,H34,20430842,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.750659,21.137282)"
20.0,116RD,DN,2022-12-01 01:59:28+00:00,GJ05BZ1535,607.0,4650,2022-12-01 01:41:16+00:00,07:28:36,H234,20431511,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.804359,21.143915)"
19.0,21D,DN,2022-12-01 00:51:02+00:00,GJ05CU7048,712.0,2078,2022-12-01 00:31:52+00:00,06:20:12,E101,20425449,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.852693,21.19342)"
10.0,17AD,DN,2022-12-01 03:03:59+00:00,GJ05CU2294,55.0,2086,2022-12-01 02:30:04+00:00,08:31:04,E021,20425537,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.866205,21.217135)"
0.0,117U,UP,2022-12-01 02:51:29+00:00,GJ05BX2829,165.0,10,2022-12-01 02:45:20+00:00,08:16:09,C132,20432439,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84013,21.20421)"
0.0,14U,UP,2022-12-01 02:00:39+00:00,GJ05CU5965,374.0,4021,2022-12-01 01:51:54+00:00,07:30:24,E057,20430570,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.784218,21.167533)"
18.0,147JD,DN,2022-12-01 02:38:50+00:00,GJ05BZ3567,246.0,2726,2022-12-01 01:33:46+00:00,07:09:50,H355,20430884,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.779102,21.190537)"
0.0,207ED,DN,2022-12-01 01:14:16+00:00,GJ05BZ2963,216.0,2011,2022-12-01 00:53:30+00:00,06:35:52,H311,20431077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.801425,21.21279)"
30.0,153RD,DN,2022-12-01 01:20:32+00:00,GJ05BX3421,401.0,2604,2022-12-01 00:43:41+00:00,06:50:02,C189,20430357,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.7991,21.178728)"
36.0,17AU,UP,2022-12-01 02:23:23+00:00,GJ05CU2227,336.0,2086,2022-12-01 02:04:33+00:00,,E024,20425488,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.885239,21.224212)"
0.0,17AD,DN,2022-12-01 02:04:36+00:00,GJ05CU5587,221.0,1016,2022-12-01 01:42:31+00:00,07:25:26,E055,20425517,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837646,21.204091)"
0.0,105U,UP,2022-12-01 02:54:47+00:00,GJ05BX3906,1033.0,4546,2022-12-01 02:23:54+00:00,08:23:27,M71,20428767,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833914,21.148155)"
21.0,16D,DN,2022-12-01 01:54:47+00:00,GJ05BZ1779,8.0,2076,2022-12-01 01:42:47+00:00,07:22:35,H240,20426594,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.868255,21.190118)"
47.0,17AU,UP,2022-12-01 02:59:38+00:00,GJ05CU5784,315.0,6009,2022-12-01 02:56:48+00:00,,E069,20425568,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.944422,21.259935)"
25.0,14U,UP,2022-12-01 02:43:49+00:00,GJ05CU5965,731.0,4252,2022-12-01 01:51:54+00:00,08:11:59,E057,20430570,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.851384,21.247288)"
0.0,136D,DN,2022-12-01 01:17:06+00:00,GJ05BX2218,488.0,6690,2022-12-01 01:01:54+00:00,,A27,20428964,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.741112,21.12035)"
0.0,14D,DN,2022-12-01 02:43:50+00:00,GJ05CU2144,469.0,4019,2022-12-01 01:52:30+00:00,08:13:45,E027,20430750,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.774534,21.161302)"
22.0,21D,DN,2022-12-01 01:16:11+00:00,GJ05CU7143,782.0,6012,2022-12-01 00:44:21+00:00,06:46:01,E109,20425287,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.824284,21.20894)"
26.0,21U,UP,2022-12-01 03:04:29+00:00,GJ05CU6881,92.0,2009,2022-12-01 02:57:54+00:00,08:32:44,E097,20425368,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.796198,21.208217)"
0.0,104U,UP,2022-12-01 01:30:20+00:00,GJ05BX3043,201.0,4448,2022-12-01 00:41:17+00:00,06:36:28,M04,20428506,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.882822,21.141631)"
35.0,14D,DN,2022-12-01 01:03:41+00:00,GJ05BX8849,25.0,2014,2022-12-01 00:41:19+00:00,06:32:41,H30,20430861,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.806137,21.23377)"
17.0,107JU,UP,2022-12-01 02:50:23+00:00,GJ05BX2013,11.0,10,2022-12-01 02:47:43+00:00,,C005,20429427,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.838284,21.203589)"
0.0,104D,DN,2022-12-01 01:55:01+00:00,GJ05BX3048,1345.0,4449,2022-12-01 01:49:50+00:00,,M06,20428541,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.884173,21.140386)"
0.0,305D,DN,2022-12-01 01:53:45+00:00,GJ05BX3511,386.0,4028,2022-12-01 01:38:12+00:00,,M75,20429042,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.859676,21.115803)"
0.0,13U,UP,2022-12-01 01:53:08+00:00,GJ05CU5575,892.0,6883,2022-12-01 00:33:23+00:00,,E058,20426158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.956905,21.173715)"
29.0,12U,UP,2022-12-01 03:08:26+00:00,GJ05BV2776,238.0,4006,2022-12-01 03:06:32+00:00,08:38:01,P33,20432867,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.758476,21.144682)"
0.0,20U,UP,2022-12-01 00:22:06+00:00,GJ05BX2095,510.0,4042,2022-12-01 00:18:02+00:00,,A16,20425942,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.854082,21.255463)"
34.0,17AU,UP,2022-12-01 01:17:56+00:00,GJ05CU5784,623.0,1016,2022-12-01 00:41:21+00:00,06:46:11,E069,20425566,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.825243,21.210332)"
0.0,204D,DN,2022-12-01 01:25:38+00:00,GJ05BX2236,35.0,4405,2022-12-01 01:12:21+00:00,,C041,20426853,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.882855,21.16924)"
19.0,17AU,UP,2022-12-01 02:44:49+00:00,GJ05CU5705,344.0,4032,2022-12-01 02:21:44+00:00,08:09:09,E061,20425557,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.867081,21.217584)"
3.0,903D,DN,2022-12-01 02:15:30+00:00,GJ05BZ0870,216.0,4321,2022-12-01 02:14:42+00:00,,H155,20431468,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.881075,21.214927)"
43.0,12U,UP,2022-12-01 01:30:31+00:00,GJ05BX1314,226.0,4049,2022-12-01 00:50:38+00:00,06:59:40,P55,20432986,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.896766,21.213178)"
0.0,13U,UP,2022-12-01 02:36:06+00:00,GJ05CU2178,76.0,2015,2022-12-01 02:28:11+00:00,,E037,20426207,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.822628,21.23049)"
18.0,212JD,DN,2022-12-01 02:00:23+00:00,GJ05BX3279,537.0,4237,2022-12-01 01:39:51+00:00,07:28:13,C168,20430095,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840337,21.255362)"
12.0,20D,DN,2022-12-01 03:01:03+00:00,GJ05BX2282,602.0,1017,2022-12-01 02:45:57+00:00,08:29:45,A34,20426090,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.830827,21.211576)"
48.0,13U,UP,2022-12-01 02:55:46+00:00,GJ05CU5733,715.0,4055,2022-12-01 01:47:06+00:00,,E071,20426260,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.893828,21.188789)"
23.0,21U,UP,2022-12-01 01:43:18+00:00,GJ05CU7048,235.0,2005,2022-12-01 01:32:53+00:00,07:12:03,E101,20425450,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.807783,21.199732)"
0.0,254U,UP,2022-12-01 02:14:04+00:00,GJ05BZ1266,1393.0,2217,2022-12-01 02:08:20+00:00,,H216,20427471,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.813459,21.221364)"
26.0,104U,UP,2022-12-01 00:46:06+00:00,GJ05BX3043,364.0,1004,2022-12-01 00:41:17+00:00,06:15:37,M04,20428506,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.841313,21.189709)"
27.0,305D,DN,2022-12-01 01:24:44+00:00,GJ05BX3887,965.0,4544,2022-12-01 00:55:54+00:00,06:52:00,M70,20429037,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.8343,21.145769)"
0.0,21D,DN,2022-12-01 02:14:35+00:00,GJ05CU6689,962.0,2011,2022-12-01 01:40:00+00:00,,E092,20425351,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.834236,21.207996)"
17.0,17AD,DN,2022-12-01 01:30:45+00:00,GJ05CU2487,61.0,1012,2022-12-01 01:21:15+00:00,06:55:30,E030,20425507,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.824434,21.209079)"
0.0,147JD,DN,2022-12-01 02:45:14+00:00,GJ05BZ3567,230.0,4994,2022-12-01 01:33:46+00:00,08:14:34,H355,20430884,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.765217,21.188791)"
0.0,21U,UP,2022-12-01 02:51:06+00:00,GJ05CU7056,198.0,2079,2022-12-01 02:17:41+00:00,08:20:51,E103,20425320,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.857665,21.192017)"
36.0,202JU,UP,2022-12-01 02:11:45+00:00,GJ05BX3347,953.0,4232,2022-12-01 01:46:22+00:00,,C174,20429918,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833945,21.233445)"
0.0,153RD,DN,2022-12-01 02:45:33+00:00,GJ05BX3421,883.0,4389,2022-12-01 02:29:26+00:00,,C189,20430358,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87577,21.21914)"
28.0,205KD,DN,2022-12-01 00:43:30+00:00,GJ05BX3263,38.0,6901,2022-12-01 00:28:34+00:00,06:12:10,M34,20430518,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.878119,21.09043)"
38.0,17AU,UP,2022-12-01 02:12:51+00:00,GJ05CU5921,768.0,1015,2022-12-01 01:49:16+00:00,,E062,20425468,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.864442,21.216491)"
29.0,17AU,UP,2022-12-01 02:41:58+00:00,GJ05CU2487,281.0,4065,2022-12-01 02:26:43+00:00,08:09:43,E030,20425508,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.880283,21.22189)"
34.0,706U,UP,2022-12-01 02:53:07+00:00,GJ05BZ3900,296.0,3707,2022-12-01 02:41:57+00:00,08:21:07,H323,20429297,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789676,21.211765)"
0.0,116BRD,DN,2022-12-01 01:20:05+00:00,GJ05BZ3917,318.0,4649,2022-12-01 01:08:45+00:00,06:47:57,H324,20430988,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.807024,21.151056)"
22.0,16D,DN,2022-12-01 01:42:39+00:00,GJ05BZ1779,7.0,2068,2022-12-01 01:31:14+00:00,07:10:47,H240,20426594,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.865549,21.15167)"
0.0,137JD,DN,2022-12-01 02:27:54+00:00,GJ05BZ0884,407.0,2005,2022-12-01 02:08:58+00:00,,H159,20431281,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.791498,21.216179)"
26.0,105D,DN,2022-12-01 02:42:24+00:00,GJ05BX3136,123.0,4540,2022-12-01 02:31:33+00:00,08:08:13,M13,20428834,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840864,21.141582)"
18.0,17AD,DN,2022-12-01 02:18:14+00:00,GJ05CU5784,454.0,4035,2022-12-01 01:52:19+00:00,,E069,20425567,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.856318,21.21208)"
22.0,136D,DN,2022-12-01 02:56:45+00:00,GJ05BX2465,66.0,4017,2022-12-01 02:47:22+00:00,08:26:16,A48,20428968,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.766064,21.156392)"
0.0,21U,UP,2022-12-01 02:05:35+00:00,GJ05CU6866,178.0,2005,2022-12-01 01:55:45+00:00,07:34:00,E084,20425296,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.808255,21.201285)"
37.0,17AU,UP,2022-12-01 01:12:27+00:00,GJ05CU2249,128.0,4036,2022-12-01 01:01:42+00:00,06:41:17,E019,20425690,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.912655,21.239853)"
19.0,12D,DN,2022-12-01 01:45:28+00:00,GJ05BX1291,69.0,2055,2022-12-01 01:11:16+00:00,07:14:39,P50,20432936,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.796645,21.160741)"
16.0,202JU,UP,2022-12-01 02:38:26+00:00,GJ05BX3347,602.0,2016,2022-12-01 01:46:22+00:00,07:33:44,C174,20429918,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.828997,21.231474)"
11.0,12U,UP,2022-12-01 02:04:02+00:00,GJ05BV4688,170.0,4051,2022-12-01 01:20:30+00:00,07:32:47,P41,20432725,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.895562,21.221388)"
30.0,20U,UP,2022-12-01 00:45:58+00:00,GJ05BX2095,725.0,1017,2022-12-01 00:29:45+00:00,06:15:18,A16,20425942,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.83428,21.20828)"
27.0,17AD,DN,2022-12-01 01:13:58+00:00,GJ05CU2227,402.0,1016,2022-12-01 01:00:18+00:00,06:41:53,E024,20425487,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.835934,21.2056)"
0.0,104D,DN,2022-12-01 01:54:21+00:00,GJ05BX3048,1422.0,4449,2022-12-01 01:49:50+00:00,,M06,20428541,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.884173,21.140386)"
34.0,153RD,DN,2022-12-01 01:21:32+00:00,GJ05BX3421,344.0,2688,2022-12-01 00:43:41+00:00,06:51:03,C189,20430357,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.795581,21.175685)"
5.0,104D,DN,2022-12-01 02:53:05+00:00,GJ05BX3573,278.0,2452,2022-12-01 02:23:14+00:00,08:20:56,M63,20428449,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837026,21.185572)"
24.0,21U,UP,2022-12-01 01:43:09+00:00,GJ05CU7143,69.0,2010,2022-12-01 01:39:49+00:00,07:12:19,E109,20425288,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.79165,21.21542)"
0.0,302U,UP,2022-12-01 00:55:06+00:00,GJ05BZ3615,282.0,2041,2022-12-01 00:50:02+00:00,,H359,20432034,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833422,21.178872)"
0.0,12U,UP,2022-12-01 01:31:02+00:00,GJ05BX0867,343.0,4043,2022-12-01 00:59:57+00:00,06:59:52,P47,20432701,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.874741,21.197707)"
19.0,716U,UP,2022-12-01 02:01:59+00:00,GJ05BZ4392,543.0,5717,2022-12-01 01:52:13+00:00,,H386,20431228,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.785628,21.234314)"
0.0,17AU,UP,2022-12-01 01:53:21+00:00,GJ05CU5723,310.0,2082,2022-12-01 01:32:16+00:00,07:22:06,E067,20425701,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840016,21.205156)"
0.0,17AD,DN,2022-12-01 03:07:10+00:00,GJ05CU1328,107.0,1012,2022-12-01 03:00:35+00:00,08:35:15,E006,20425630,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.806817,21.198527)"
31.0,17AU,UP,2022-12-01 02:06:36+00:00,GJ05CU5921,646.0,4032,2022-12-01 01:49:16+00:00,07:36:31,E062,20425468,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.884932,21.224112)"
24.0,106RU,UP,2022-12-01 03:05:39+00:00,GJ05BX3150,114.0,2626,2022-12-01 02:48:13+00:00,08:33:25,C088,20429728,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.811192,21.175795)"
0.0,17AD,DN,2022-12-01 02:11:11+00:00,GJ05CU0549,1099.0,6006,2022-12-01 01:32:36+00:00,,E002,20425586,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.905842,21.233554)"
24.0,504U,UP,2022-12-01 02:59:03+00:00,GJ05BX3388,1429.0,2033,2022-12-01 02:54:02+00:00,08:26:42,M46,20426782,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.868612,21.189994)"
5.0,13U,UP,2022-12-01 00:57:03+00:00,GJ05CU5575,88.0,2028,2022-12-01 00:33:23+00:00,06:25:28,E058,20426158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.866597,21.217069)"
31.0,107JU,UP,2022-12-01 02:49:33+00:00,GJ05BX2755,83.0,2012,2022-12-01 00:57:07+00:00,,C122,20429475,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.790253,21.22951)"
12.0,17AD,DN,2022-12-01 01:41:51+00:00,GJ05CU5738,387.0,1016,2022-12-01 01:27:31+00:00,07:09:56,E052,20425576,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.835713,21.206012)"
44.0,17AU,UP,2022-12-01 03:05:09+00:00,GJ05CU5646,100.0,4036,2022-12-01 02:54:09+00:00,08:33:44,E054,20425459,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.91164,21.238948)"
